ticker,asset_class,currency,factor,factor_label,direction,magnitude,sensitivity_level,raw_value,value_basis,sign_positive_meaning,sign_negative_meaning,structural_tags,evidence_metrics
MA,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.061371,high,1.061371,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|korea_financial_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.061371
MA,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.50905,medium,0.50905,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|korea_financial_proxy|usd_exposure,corr_sp500_60d_krw=0.50905
MA,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.225858,low,-0.225858,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|korea_financial_proxy|usd_exposure,corr_kospi200_60d_krw=-0.225858
MA,us_stock,USD,stress_response,Stress-period average return,neutral,0.000256,low,0.000256,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|korea_financial_proxy|usd_exposure,avg_stress_ret_krw=0.000256
META,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.20788,high,1.20788,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,beta_sp500_1y_krw=1.20788
META,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.232336,high,1.232336,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,usd_exposure,downside_beta_sp500_1y_krw=1.232336
META,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.678889,high,0.678889,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,corr_sp500_60d_krw=0.678889
META,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.030162,low,-0.030162,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,usd_exposure,corr_kospi200_60d_krw=-0.030162
META,us_stock,USD,stress_response,Stress-period average return,negative,0.002534,medium,-0.002534,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,usd_exposure,avg_stress_ret_krw=-0.002534
MSFT,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.051467,high,1.051467,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|usd_exposure,beta_sp500_1y_krw=1.051467
MSFT,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.037948,high,1.037948,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.037948
MSFT,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.565994,medium,0.565994,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|usd_exposure,corr_sp500_60d_krw=0.565994
MSFT,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.224418,low,-0.224418,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|usd_exposure,corr_kospi200_60d_krw=-0.224418
MSFT,us_stock,USD,stress_response,Stress-period average return,negative,0.002233,medium,-0.002233,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|usd_exposure,avg_stress_ret_krw=-0.002233
NVDA,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.440743,high,1.440743,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.440743
NVDA,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.371063,high,1.371063,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.371063
NVDA,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.680804,high,0.680804,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.680804
NVDA,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.012731,low,0.012731,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.012731
NVDA,us_stock,USD,stress_response,Stress-period average return,negative,0.0007,low,-0.0007,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.0007
PFE,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.768107,medium,0.768107,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,beta_sp500_1y_krw=0.768107
PFE,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.767355,medium,0.767355,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.767355
PFE,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.472394,medium,0.472394,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,corr_sp500_60d_krw=0.472394
PFE,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.107669,low,-0.107669,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|usd_exposure,corr_kospi200_60d_krw=-0.107669
PFE,us_stock,USD,stress_response,Stress-period average return,neutral,0.000488,low,-0.000488,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|usd_exposure,avg_stress_ret_krw=-0.000488
PG,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.660178,medium,0.660178,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,beta_sp500_1y_krw=0.660178
PG,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.648318,medium,0.648318,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.648318
PG,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.534625,medium,0.534625,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,corr_sp500_60d_krw=0.534625
PG,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.259152,low,-0.259152,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|usd_exposure,corr_kospi200_60d_krw=-0.259152
PG,us_stock,USD,stress_response,Stress-period average return,negative,0.001366,low,-0.001366,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|usd_exposure,avg_stress_ret_krw=-0.001366
PPA,etf,USD,market_beta_sp500,S&P500 beta,positive,0.938522,medium,0.938522,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|usd_exposure,beta_sp500_1y_krw=0.938522
PPA,etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.972539,medium,0.972539,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.972539
PPA,etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.751124,high,0.751124,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|usd_exposure,corr_sp500_60d_krw=0.751124
PPA,etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.070599,low,-0.070599,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|usd_exposure,corr_kospi200_60d_krw=-0.070599
PPA,etf,USD,stress_response,Stress-period average return,negative,0.002299,medium,-0.002299,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|usd_exposure,avg_stress_ret_krw=-0.002299
QQQ,etf,USD,market_beta_sp500,S&P500 beta,positive,1.038819,high,1.038819,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|usd_exposure,beta_sp500_1y_krw=1.038819
QQQ,etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.999924,medium,0.999924,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.999924
QQQ,etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.961458,high,0.961458,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|usd_exposure,corr_sp500_60d_krw=0.961458
QQQ,etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.176036,low,-0.176036,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|usd_exposure,corr_kospi200_60d_krw=-0.176036
QQQ,etf,USD,stress_response,Stress-period average return,negative,0.001386,low,-0.001386,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|usd_exposure,avg_stress_ret_krw=-0.001386
SHY,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.230471,low,0.230471,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.230471
SHY,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.188922,low,0.188922,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.188922
SHY,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.63815,high,0.63815,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.63815
SHY,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.441287,medium,-0.441287,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.441287
SHY,bond_etf,USD,stress_response,Stress-period average return,neutral,1.1e-05,low,-1.1e-05,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-1.1e-05
SOL-USD,crypto,USD,market_beta_sp500,S&P500 beta,positive,1.6497,high,1.6497,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,beta_sp500_1y_krw=1.6497
SOL-USD,crypto,USD,downside_beta_sp500,S&P500 downside beta,positive,1.573393,high,1.573393,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,usd_exposure,downside_beta_sp500_1y_krw=1.573393
SOL-USD,crypto,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.49888,medium,0.49888,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,corr_sp500_60d_krw=0.49888
SOL-USD,crypto,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.236567,low,-0.236567,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,usd_exposure,corr_kospi200_60d_krw=-0.236567
SOL-USD,crypto,USD,stress_response,Stress-period average return,positive,0.011753,high,0.011753,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,usd_exposure,avg_stress_ret_krw=0.011753
SPY,etf,USD,market_beta_sp500,S&P500 beta,positive,1.0,high,1.0,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,beta_sp500_1y_krw=1.0
SPY,etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.0,high,1.0,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,usd_exposure,downside_beta_sp500_1y_krw=1.0
SPY,etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,1.0,high,1.0,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,corr_sp500_60d_krw=1.0
SPY,etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.252671,low,-0.252671,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,usd_exposure,corr_kospi200_60d_krw=-0.252671
SPY,etf,USD,stress_response,Stress-period average return,negative,0.001459,low,-0.001459,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,usd_exposure,avg_stress_ret_krw=-0.001459
TIP,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.210165,low,0.210165,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.210165
TIP,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.187675,low,0.187675,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.187675
TIP,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.660245,high,0.660245,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.660245
TIP,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.414626,medium,-0.414626,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.414626
TIP,bond_etf,USD,stress_response,Stress-period average return,negative,0.000605,low,-0.000605,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.000605
TLT,bond_etf,USD,market_beta_sp500,S&P500 beta,neutral,0.052524,low,0.052524,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.052524
TLT,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,neutral,0.02043,low,-0.02043,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=-0.02043
TLT,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.719641,high,0.719641,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.719641
TLT,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.39256,medium,-0.39256,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.39256
TLT,bond_etf,USD,stress_response,Stress-period average return,positive,0.000645,low,0.000645,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000645
TSLA,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.437899,high,1.437899,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,beta_sp500_1y_krw=1.437899
TSLA,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.484979,high,1.484979,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,usd_exposure,downside_beta_sp500_1y_krw=1.484979
TSLA,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.674402,high,0.674402,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,corr_sp500_60d_krw=0.674402
TSLA,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.027606,low,0.027606,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,usd_exposure,corr_kospi200_60d_krw=0.027606
TSLA,us_stock,USD,stress_response,Stress-period average return,negative,0.002331,medium,-0.002331,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,usd_exposure,avg_stress_ret_krw=-0.002331
UNH,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.896259,medium,0.896259,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,beta_sp500_1y_krw=0.896259
UNH,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.912479,medium,0.912479,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.912479
UNH,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.40728,medium,0.40728,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,corr_sp500_60d_krw=0.40728
UNH,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.111939,low,-0.111939,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|usd_exposure,corr_kospi200_60d_krw=-0.111939
UNH,us_stock,USD,stress_response,Stress-period average return,negative,0.002754,medium,-0.002754,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|usd_exposure,avg_stress_ret_krw=-0.002754
USO,commodity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.736037,medium,0.736037,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,beta_sp500_1y_krw=0.736037
USO,commodity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.969535,medium,0.969535,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|inflation_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.969535
USO,commodity_etf,USD,corr_sp500_60d,S&P500 60d correlation,negative,0.29091,low,-0.29091,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_sp500_60d_krw=-0.29091
USO,commodity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.182354,low,-0.182354,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_kospi200_60d_krw=-0.182354
USO,commodity_etf,USD,stress_response,Stress-period average return,negative,0.004588,high,-0.004588,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=-0.004588
V,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.989493,medium,0.989493,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|korea_financial_proxy|usd_exposure,beta_sp500_1y_krw=0.989493
V,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.952818,medium,0.952818,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|korea_financial_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.952818
V,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.509729,medium,0.509729,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|korea_financial_proxy|usd_exposure,corr_sp500_60d_krw=0.509729
V,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.25083,low,-0.25083,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|korea_financial_proxy|usd_exposure,corr_kospi200_60d_krw=-0.25083
V,us_stock,USD,stress_response,Stress-period average return,negative,0.000509,low,-0.000509,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|korea_financial_proxy|usd_exposure,avg_stress_ret_krw=-0.000509
VNQ,etf,USD,market_beta_sp500,S&P500 beta,positive,1.073938,high,1.073938,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,beta_sp500_1y_krw=1.073938
VNQ,etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.173857,high,1.173857,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,usd_exposure,downside_beta_sp500_1y_krw=1.173857
VNQ,etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.751108,high,0.751108,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,corr_sp500_60d_krw=0.751108
VNQ,etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.343155,medium,-0.343155,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,usd_exposure,corr_kospi200_60d_krw=-0.343155
VNQ,etf,USD,stress_response,Stress-period average return,negative,0.001066,low,-0.001066,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,usd_exposure,avg_stress_ret_krw=-0.001066
VTI,etf,USD,market_beta_sp500,S&P500 beta,positive,1.00542,high,1.00542,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,beta_sp500_1y_krw=1.00542
VTI,etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.005073,high,1.005073,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,usd_exposure,downside_beta_sp500_1y_krw=1.005073
VTI,etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.998089,high,0.998089,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,corr_sp500_60d_krw=0.998089
VTI,etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.25599,low,-0.25599,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,usd_exposure,corr_kospi200_60d_krw=-0.25599
VTI,etf,USD,stress_response,Stress-period average return,negative,0.001582,medium,-0.001582,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,usd_exposure,avg_stress_ret_krw=-0.001582
VXUS,etf,USD,market_beta_sp500,S&P500 beta,positive,0.872165,medium,0.872165,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,beta_sp500_1y_krw=0.872165
VXUS,etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.905659,medium,0.905659,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,usd_exposure,downside_beta_sp500_1y_krw=0.905659
VXUS,etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.872735,high,0.872735,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,corr_sp500_60d_krw=0.872735
VXUS,etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.129034,low,-0.129034,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,usd_exposure,corr_kospi200_60d_krw=-0.129034
VXUS,etf,USD,stress_response,Stress-period average return,negative,0.001139,low,-0.001139,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,usd_exposure,avg_stress_ret_krw=-0.001139
XLE,etf,USD,market_beta_sp500,S&P500 beta,positive,1.08371,high,1.08371,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|usd_exposure,beta_sp500_1y_krw=1.08371
XLE,etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.199325,high,1.199325,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.199325
XLE,etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.132459,low,0.132459,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|usd_exposure,corr_sp500_60d_krw=0.132459
XLE,etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.370054,medium,-0.370054,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|usd_exposure,corr_kospi200_60d_krw=-0.370054
XLE,etf,USD,stress_response,Stress-period average return,negative,0.002884,medium,-0.002884,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|usd_exposure,avg_stress_ret_krw=-0.002884
XLP,etf,USD,market_beta_sp500,S&P500 beta,positive,0.669283,medium,0.669283,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,beta_sp500_1y_krw=0.669283
XLP,etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.672628,medium,0.672628,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.672628
XLP,etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.562463,medium,0.562463,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,corr_sp500_60d_krw=0.562463
XLP,etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.405963,medium,-0.405963,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|usd_exposure,corr_kospi200_60d_krw=-0.405963
XLP,etf,USD,stress_response,Stress-period average return,negative,0.00134,low,-0.00134,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|usd_exposure,avg_stress_ret_krw=-0.00134
XLU,etf,USD,market_beta_sp500,S&P500 beta,positive,0.707173,medium,0.707173,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,beta_sp500_1y_krw=0.707173
XLU,etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.722062,medium,0.722062,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.722062
XLU,etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.546426,medium,0.546426,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,corr_sp500_60d_krw=0.546426
XLU,etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.298919,low,-0.298919,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|usd_exposure,corr_kospi200_60d_krw=-0.298919
