action_id,action_status,action_type,risk_sleeve,risk_sleeve_label_ko,scenario,risk_scenario_codes,source_tickers,source_asset,offset_tickers,candidate_tickers,hedge_asset,candidate_label,linked_recommendation_status,formal_gate_source,scenario_weight,before_sleeve_vulnerability,after_sleeve_vulnerability,vulnerability_delta,vulnerability_improve_pct,source_contribution_pct,contribution_pct,contribution_pct_of_sleeve,current_weight,proposed_weight,source_current_weight_pct,source_proposed_weight_pct,hedge_current_weight_pct,hedge_proposed_weight_pct,base_cvar_95,proposed_cvar_95,cvar_delta,base_mdd,proposed_mdd,mdd_delta,base_beta_sp500_krw,proposed_beta_sp500_krw,beta_delta,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,stress_delta,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,sharpe_delta,metric_source,metric_coverage_reason,turnover_pct,existing_portfolio_kept_pct,max_single_trim_pct,constraint_status,constraint_reasons,action_reason_ko,status_reason_ko,plain_korean_reason,expected_effect,rejected_reason_ko,can_execute_action,selected_in_action_plan,selection_reason_ko,not_selected_reason_ko,before_weights_json,after_weights_json
action_173,REVIEW_ACTION,TRIM_AND_HEDGE,inflation_energy_shock,물가·에너지 재상승,inflation_energy_shock,stagflation_reinflation_energy_shock,NVDA,NVDA,,IAU,IAU,IAU,REFERENCE_ONLY,,,0.22580688,0.19114656,-0.03466032,15.3495,36.362,36.362,36.362,19.671008,14.671008,19.671008,14.671008,0.0,5.0,-0.029724515537877156,-0.02726495683101788,0.00245956,-0.29393945043893577,-0.27862173248589983,0.01531772,0.769429655515568,0.6944681384358463,-0.07496152,-0.000913795691816565,-0.0008820114571836043,3.178e-05,1.6152490595848201,1.6124055212138335,-0.00284354,computed_from_action_before_after_weights,,10.000002,94.999999,5.0,PASS,,물가·에너지 재상승 취약성을 만든 NVDA에 대해 IAU로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0347입니다. 정식 추천 기준은 미달해 검토 후보입니다.,취약성 완화 효과는 있으나 linked recommendation status가 REFERENCE_ONLY라서 정식 실행 추천이 아니라 실행 전 검토 후보로 유지합니다.,"IAU 조정은 물가·에너지 재상승 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0347 감소; CVaR 0.25%p 개선; MDD 1.53%p 개선; stress 0.00%p 개선; Sharpe 0.00 악화,"FORMAL_ACTION 제외 사유: 기존 추천 gate 상태가 REFERENCE_ONLY입니다. stress/backtest, CVaR·MDD 안정성, 거래 제약 검증이 추가로 충족되어야 정식 추천으로 올릴 수 있습니다.",False,True,취약성 기여가 큰 보유자산이 확인되어 단순 추가 헷지보다 TRIM_AND_HEDGE가 우선입니다.,,"{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 19.671008, ""XOM"": 11.253036}","{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""IAU"": 5.0, ""MSFT"": 19.671008, ""NVDA"": 14.671008, ""XOM"": 11.253036}"
action_171,REVIEW_ACTION,TRIM_AND_HEDGE,inflation_energy_shock,물가·에너지 재상승,inflation_energy_shock,stagflation_reinflation_energy_shock,NVDA,NVDA,,GLD,GLD,GLD,REFERENCE_ONLY,,,0.22580688,0.19126756,-0.03453932,15.296,36.362,36.362,36.362,19.671008,14.671008,19.671008,14.671008,0.0,5.0,-0.029724515537877156,-0.02726184246239737,0.00246267,-0.29393945043893577,-0.2786499164914388,0.01528953,0.769429655515568,0.6944883410808405,-0.07494131,-0.000913795691816565,-0.0008831483106449533,3.065e-05,1.6152490595848201,1.6116520641832182,-0.003597,computed_from_action_before_after_weights,,10.000002,94.999999,5.0,PASS,,물가·에너지 재상승 취약성을 만든 NVDA에 대해 GLD로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0345입니다. 정식 추천 기준은 미달해 검토 후보입니다.,취약성 완화 효과는 있으나 linked recommendation status가 REFERENCE_ONLY라서 정식 실행 추천이 아니라 실행 전 검토 후보로 유지합니다.,"GLD 조정은 물가·에너지 재상승 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0345 감소; CVaR 0.25%p 개선; MDD 1.53%p 개선; stress 0.00%p 개선; Sharpe 0.00 악화,"FORMAL_ACTION 제외 사유: 기존 추천 gate 상태가 REFERENCE_ONLY입니다. stress/backtest, CVaR·MDD 안정성, 거래 제약 검증이 추가로 충족되어야 정식 추천으로 올릴 수 있습니다.",False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 19.671008, ""XOM"": 11.253036}","{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""GLD"": 5.0, ""MSFT"": 19.671008, ""NVDA"": 14.671008, ""XOM"": 11.253036}"
action_191,REVIEW_ACTION,TRIM_AND_HEDGE,inflation_energy_shock,물가·에너지 재상승,inflation_energy_shock,stagflation_reinflation_energy_shock,NVDA,NVDA,,IAU|DBC,IAU,IAU + DBC,REFERENCE_ONLY,,,0.22580688,0.1945499,-0.03125698,13.8424,36.362,36.362,36.362,19.671008,14.671008,19.671008,14.671008,0.0,2.5,-0.029724515537877156,-0.027463988654993304,0.00226053,-0.29393945043893577,-0.28249111914779546,0.01144833,0.769429655515568,0.699959904078938,-0.06946975,-0.000913795691816565,-0.0009747612047407414,-6.097e-05,1.6152490595848201,1.59857436134339,-0.0166747,computed_from_action_before_after_weights,,10.000002,94.999999,5.0,PASS,,"물가·에너지 재상승 취약성을 만든 NVDA에 대해 IAU, DBC로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0313입니다. 정식 추천 기준은 미달해 검토 후보입니다.",취약성 완화 효과는 있으나 linked recommendation status가 REFERENCE_ONLY라서 정식 실행 추천이 아니라 실행 전 검토 후보로 유지합니다.,"IAU + DBC 조정은 물가·에너지 재상승 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 악화으로 확인됩니다.",취약성 0.0313 감소; CVaR 0.23%p 개선; MDD 1.14%p 개선; stress 0.01%p 악화; Sharpe 0.02 악화,"FORMAL_ACTION 제외 사유: 기존 추천 gate 상태가 REFERENCE_ONLY입니다. stress/backtest, CVaR·MDD 안정성, 거래 제약 검증이 추가로 충족되어야 정식 추천으로 올릴 수 있습니다.",False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 19.671008, ""XOM"": 11.253036}","{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""DBC"": 2.5, ""IAU"": 2.5, ""MSFT"": 19.671008, ""NVDA"": 14.671008, ""XOM"": 11.253036}"
action_193,REVIEW_ACTION,TRIM_AND_HEDGE,inflation_energy_shock,물가·에너지 재상승,inflation_energy_shock,stagflation_reinflation_energy_shock,NVDA,NVDA,,GLD|DBC,GLD,GLD + DBC,REFERENCE_ONLY,,,0.22580688,0.1946104,-0.03119648,13.8156,36.362,36.362,36.362,19.671008,14.671008,19.671008,14.671008,0.0,2.5,-0.029724515537877156,-0.027462505994706066,0.00226201,-0.29393945043893577,-0.2825051173859643,0.01143433,0.769429655515568,0.6999700054014352,-0.06945965,-0.000913795691816565,-0.000975329631471416,-6.153e-05,1.6152490595848201,1.5982035170109872,-0.01704554,computed_from_action_before_after_weights,,10.000002,94.999999,5.0,PASS,,"물가·에너지 재상승 취약성을 만든 NVDA에 대해 GLD, DBC로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0312입니다. 정식 추천 기준은 미달해 검토 후보입니다.",취약성 완화 효과는 있으나 linked recommendation status가 REFERENCE_ONLY라서 정식 실행 추천이 아니라 실행 전 검토 후보로 유지합니다.,"GLD + DBC 조정은 물가·에너지 재상승 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 악화으로 확인됩니다.",취약성 0.0312 감소; CVaR 0.23%p 개선; MDD 1.14%p 개선; stress 0.01%p 악화; Sharpe 0.02 악화,"FORMAL_ACTION 제외 사유: 기존 추천 gate 상태가 REFERENCE_ONLY입니다. stress/backtest, CVaR·MDD 안정성, 거래 제약 검증이 추가로 충족되어야 정식 추천으로 올릴 수 있습니다.",False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 19.671008, ""XOM"": 11.253036}","{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""DBC"": 2.5, ""GLD"": 2.5, ""MSFT"": 19.671008, ""NVDA"": 14.671008, ""XOM"": 11.253036}"
action_235,FAIL_ACTION,TRIM_AND_HEDGE,inflation_energy_shock,물가·에너지 재상승,inflation_energy_shock,stagflation_reinflation_energy_shock,NVDA,NVDA,,DBC,DBC,DBC,FAIL_GATE,,,0.22580688,0.19795324,-0.02785364,12.3352,36.362,36.362,36.362,19.671008,14.671008,19.671008,14.671008,0.0,5.0,-0.029724515537877156,-0.02768005907048811,0.00204446,-0.29393945043893577,-0.28634988352741475,0.00758957,0.769429655515568,0.7054516697220298,-0.06397799,-0.000913795691816565,-0.0010675109522978784,-0.00015372,1.6152490595848201,1.583721138441076,-0.03152792,computed_from_action_before_after_weights,,10.000002,94.999999,5.0,PASS,stress worsened,물가·에너지 재상승 취약성을 만든 NVDA에 대해 DBC로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0279입니다. 정식 추천 기준은 미달해 검토 후보입니다.,기준 미통과: stress worsened,"DBC 조정은 물가·에너지 재상승 취약성은 일부 낮춰도 핵심 리스크 지표가 악화되어 실행 기준 미통과입니다. (CVaR 개선, MDD 개선, stress 악화)",취약성 0.0279 감소; CVaR 0.20%p 개선; MDD 0.76%p 개선; stress 0.02%p 악화; Sharpe 0.03 악화,stress worsened,False,False,,기준 미통과: stress worsened,"{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 19.671008, ""XOM"": 11.253036}","{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""DBC"": 5.0, ""MSFT"": 19.671008, ""NVDA"": 14.671008, ""XOM"": 11.253036}"
action_237,FAIL_ACTION,TRIM_AND_HEDGE,inflation_energy_shock,물가·에너지 재상승,inflation_energy_shock,stagflation_reinflation_energy_shock,NVDA,NVDA,,USO,USO,USO,FAIL_GATE,,,0.22580688,0.2018292,-0.02397768,10.6187,36.362,36.362,36.362,19.671008,14.671008,19.671008,14.671008,0.0,5.0,-0.029724515537877156,-0.028247463368429305,0.00147705,-0.29393945043893577,-0.2997644059764625,-0.00582496,0.769429655515568,0.7178361779900632,-0.05159348,-0.000913795691816565,-0.0010787101762003537,-0.00016491,1.6152490595848201,1.571486859078776,-0.0437622,computed_from_action_before_after_weights,,10.000002,94.999999,5.0,PASS,MDD worsened; stress worsened,물가·에너지 재상승 취약성을 만든 NVDA에 대해 USO로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0240입니다. 정식 추천 기준은 미달해 검토 후보입니다.,기준 미통과: MDD worsened; stress worsened,"USO 조정은 물가·에너지 재상승 취약성은 일부 낮춰도 핵심 리스크 지표가 악화되어 실행 기준 미통과입니다. (CVaR 개선, MDD 악화, stress 악화)",취약성 0.0240 감소; CVaR 0.15%p 개선; MDD 0.58%p 악화; stress 0.02%p 악화; Sharpe 0.04 악화,MDD worsened; stress worsened,False,False,,기준 미통과: MDD worsened; stress worsened,"{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 19.671008, ""XOM"": 11.253036}","{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 14.671008, ""USO"": 5.0, ""XOM"": 11.253036}"
action_179,REVIEW_ACTION,TRIM_AND_HEDGE,inflation_energy_shock,물가·에너지 재상승,inflation_energy_shock,stagflation_reinflation_energy_shock,NVDA,NVDA,,TLT|IAU,TLT,TLT + IAU,REFERENCE_ONLY,,,0.22580688,0.2020866,-0.02372028,10.5047,36.362,36.362,36.362,19.671008,14.671008,19.671008,14.671008,0.0,2.5,-0.029724515537877156,-0.027160576555541195,0.00256394,-0.29393945043893577,-0.2763432122890831,0.01759624,0.769429655515568,0.6905058106679489,-0.07892384,-0.000913795691816565,-0.0008731945378806269,4.06e-05,1.6152490595848201,1.5994343675321498,-0.01581469,computed_from_action_before_after_weights,,10.000002,94.999999,5.0,PASS,,"물가·에너지 재상승 취약성을 만든 NVDA에 대해 TLT, IAU로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0237입니다. 정식 추천 기준은 미달해 검토 후보입니다.",취약성 완화 효과는 있으나 linked recommendation status가 REFERENCE_ONLY라서 정식 실행 추천이 아니라 실행 전 검토 후보로 유지합니다.,"TLT + IAU 조정은 물가·에너지 재상승 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0237 감소; CVaR 0.26%p 개선; MDD 1.76%p 개선; stress 0.00%p 개선; Sharpe 0.02 악화,"FORMAL_ACTION 제외 사유: 기존 추천 gate 상태가 REFERENCE_ONLY입니다. stress/backtest, CVaR·MDD 안정성, 거래 제약 검증이 추가로 충족되어야 정식 추천으로 올릴 수 있습니다.",False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 19.671008, ""XOM"": 11.253036}","{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""IAU"": 2.5, ""MSFT"": 19.671008, ""NVDA"": 14.671008, ""TLT"": 2.5, ""XOM"": 11.253036}"
action_175,REVIEW_ACTION,TRIM_AND_HEDGE,inflation_energy_shock,물가·에너지 재상승,inflation_energy_shock,stagflation_reinflation_energy_shock,NVDA,NVDA,,TLT|GLD,TLT,TLT + GLD,REFERENCE_ONLY,,,0.22580688,0.2021471,-0.02365978,10.4779,36.362,36.362,36.362,19.671008,14.671008,19.671008,14.671008,0.0,2.5,-0.029724515537877156,-0.02715889643299876,0.00256562,-0.29393945043893577,-0.27635713615099733,0.01758231,0.769429655515568,0.6905159119904459,-0.07891374,-0.000913795691816565,-0.0008737629646113012,4.003e-05,1.6152490595848201,1.5990601946423604,-0.01618886,computed_from_action_before_after_weights,,10.000002,94.999999,5.0,PASS,,"물가·에너지 재상승 취약성을 만든 NVDA에 대해 TLT, GLD로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0237입니다. 정식 추천 기준은 미달해 검토 후보입니다.",취약성 완화 효과는 있으나 linked recommendation status가 REFERENCE_ONLY라서 정식 실행 추천이 아니라 실행 전 검토 후보로 유지합니다.,"TLT + GLD 조정은 물가·에너지 재상승 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0237 감소; CVaR 0.26%p 개선; MDD 1.76%p 개선; stress 0.00%p 개선; Sharpe 0.02 악화,"FORMAL_ACTION 제외 사유: 기존 추천 gate 상태가 REFERENCE_ONLY입니다. stress/backtest, CVaR·MDD 안정성, 거래 제약 검증이 추가로 충족되어야 정식 추천으로 올릴 수 있습니다.",False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 19.671008, ""XOM"": 11.253036}","{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""GLD"": 2.5, ""MSFT"": 19.671008, ""NVDA"": 14.671008, ""TLT"": 2.5, ""XOM"": 11.253036}"
action_183,REVIEW_ACTION,TRIM_AND_HEDGE,inflation_energy_shock,물가·에너지 재상승,inflation_energy_shock,stagflation_reinflation_energy_shock,NVDA,NVDA,,IEF|IAU,IEF,IEF + IAU,REFERENCE_ONLY,,,0.22580688,0.20301044,-0.02279644,10.0955,36.362,36.362,36.362,19.671008,14.671008,19.671008,14.671008,0.0,2.5,-0.029724515537877156,-0.02720499922804013,0.00251952,-0.29393945043893577,-0.2766612556512261,0.01727819,0.769429655515568,0.6924406428506088,-0.07698901,-0.000913795691816565,-0.0008826581347422424,3.114e-05,1.6152490595848201,1.596398664520348,-0.0188504,computed_from_action_before_after_weights,,10.000002,94.999999,5.0,PASS,,"물가·에너지 재상승 취약성을 만든 NVDA에 대해 IEF, IAU로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0228입니다. 정식 추천 기준은 미달해 검토 후보입니다.",취약성 완화 효과는 있으나 linked recommendation status가 REFERENCE_ONLY라서 정식 실행 추천이 아니라 실행 전 검토 후보로 유지합니다.,"IEF + IAU 조정은 물가·에너지 재상승 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0228 감소; CVaR 0.25%p 개선; MDD 1.73%p 개선; stress 0.00%p 개선; Sharpe 0.02 악화,"FORMAL_ACTION 제외 사유: 기존 추천 gate 상태가 REFERENCE_ONLY입니다. stress/backtest, CVaR·MDD 안정성, 거래 제약 검증이 추가로 충족되어야 정식 추천으로 올릴 수 있습니다.",False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 19.671008, ""XOM"": 11.253036}","{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""IAU"": 2.5, ""IEF"": 2.5, ""MSFT"": 19.671008, ""NVDA"": 14.671008, ""XOM"": 11.253036}"
action_185,REVIEW_ACTION,TRIM_AND_HEDGE,inflation_energy_shock,물가·에너지 재상승,inflation_energy_shock,stagflation_reinflation_energy_shock,NVDA,NVDA,,IEF|GLD,IEF,IEF + GLD,REFERENCE_ONLY,,,0.22580688,0.20307094,-0.02273594,10.0688,36.362,36.362,36.362,19.671008,14.671008,19.671008,14.671008,0.0,2.5,-0.029724515537877156,-0.02720343059416424,0.00252108,-0.29393945043893577,-0.2766753200768092,0.01726413,0.769429655515568,0.6924507441731058,-0.07697891,-0.000913795691816565,-0.0008832265614729171,3.057e-05,1.6152490595848201,1.5960250607469442,-0.019224,computed_from_action_before_after_weights,,10.000002,94.999999,5.0,PASS,,"물가·에너지 재상승 취약성을 만든 NVDA에 대해 IEF, GLD로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0227입니다. 정식 추천 기준은 미달해 검토 후보입니다.",취약성 완화 효과는 있으나 linked recommendation status가 REFERENCE_ONLY라서 정식 실행 추천이 아니라 실행 전 검토 후보로 유지합니다.,"IEF + GLD 조정은 물가·에너지 재상승 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0227 감소; CVaR 0.25%p 개선; MDD 1.73%p 개선; stress 0.00%p 개선; Sharpe 0.02 악화,"FORMAL_ACTION 제외 사유: 기존 추천 gate 상태가 REFERENCE_ONLY입니다. stress/backtest, CVaR·MDD 안정성, 거래 제약 검증이 추가로 충족되어야 정식 추천으로 올릴 수 있습니다.",False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 19.671008, ""XOM"": 11.253036}","{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""GLD"": 2.5, ""IEF"": 2.5, ""MSFT"": 19.671008, ""NVDA"": 14.671008, ""XOM"": 11.253036}"
action_187,REVIEW_ACTION,TRIM_AND_HEDGE,inflation_energy_shock,물가·에너지 재상승,inflation_energy_shock,stagflation_reinflation_energy_shock,NVDA,NVDA,,SHY|IAU,SHY,SHY + IAU,REFERENCE_ONLY,,,0.22580688,0.2036606,-0.02214628,9.8076,36.362,36.362,36.362,19.671008,14.671008,19.671008,14.671008,0.0,2.5,-0.029724515537877156,-0.027238542036801316,0.00248597,-0.29393945043893577,-0.2769184814777439,0.01702097,0.769429655515568,0.6936383447118714,-0.07579131,-0.000913795691816565,-0.0008882352087527345,2.556e-05,1.6152490595848201,1.594650973825004,-0.02059809,computed_from_action_before_after_weights,,10.000002,94.999999,5.0,PASS,,"물가·에너지 재상승 취약성을 만든 NVDA에 대해 SHY, IAU로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0221입니다. 정식 추천 기준은 미달해 검토 후보입니다.",취약성 완화 효과는 있으나 linked recommendation status가 REFERENCE_ONLY라서 정식 실행 추천이 아니라 실행 전 검토 후보로 유지합니다.,"SHY + IAU 조정은 물가·에너지 재상승 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0221 감소; CVaR 0.25%p 개선; MDD 1.70%p 개선; stress 0.00%p 개선; Sharpe 0.02 악화,"FORMAL_ACTION 제외 사유: 기존 추천 gate 상태가 REFERENCE_ONLY입니다. stress/backtest, CVaR·MDD 안정성, 거래 제약 검증이 추가로 충족되어야 정식 추천으로 올릴 수 있습니다.",False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 19.671008, ""XOM"": 11.253036}","{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""IAU"": 2.5, ""MSFT"": 19.671008, ""NVDA"": 14.671008, ""SHY"": 2.5, ""XOM"": 11.253036}"
action_189,REVIEW_ACTION,TRIM_AND_HEDGE,inflation_energy_shock,물가·에너지 재상승,inflation_energy_shock,stagflation_reinflation_energy_shock,NVDA,NVDA,,GLD|SHY,GLD,GLD + SHY,REFERENCE_ONLY,,,0.22580688,0.2037211,-0.02208578,9.7808,36.362,36.362,36.362,19.671008,14.671008,19.671008,14.671008,0.0,2.5,-0.029724515537877156,-0.027237053396875113,0.00248746,-0.29393945043893577,-0.27693258384701347,0.01700687,0.769429655515568,0.6936484460343684,-0.07578121,-0.000913795691816565,-0.0008888036354834089,2.499e-05,1.6152490595848201,1.5942776949053876,-0.02097136,computed_from_action_before_after_weights,,10.000002,94.999999,5.0,PASS,,"물가·에너지 재상승 취약성을 만든 NVDA에 대해 GLD, SHY로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0221입니다. 정식 추천 기준은 미달해 검토 후보입니다.",취약성 완화 효과는 있으나 linked recommendation status가 REFERENCE_ONLY라서 정식 실행 추천이 아니라 실행 전 검토 후보로 유지합니다.,"GLD + SHY 조정은 물가·에너지 재상승 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0221 감소; CVaR 0.25%p 개선; MDD 1.70%p 개선; stress 0.00%p 개선; Sharpe 0.02 악화,"FORMAL_ACTION 제외 사유: 기존 추천 gate 상태가 REFERENCE_ONLY입니다. stress/backtest, CVaR·MDD 안정성, 거래 제약 검증이 추가로 충족되어야 정식 추천으로 올릴 수 있습니다.",False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 19.671008, ""XOM"": 11.253036}","{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""GLD"": 2.5, ""MSFT"": 19.671008, ""NVDA"": 14.671008, ""SHY"": 2.5, ""XOM"": 11.253036}"
action_276,REVIEW_ACTION,TRIM_AND_HEDGE,recession_liquidity_stress,침체·유동성 스트레스,recession_liquidity_stress,acute_global_stress_liquidity_crunch|slowdown_recession_deflation_risk,NVDA,NVDA,,TLT,TLT,TLT,REFERENCE_ONLY,,,0.20252738,0.17723621,-0.02529117,12.4878,36.0106,36.0106,36.0106,19.671008,14.671008,19.671008,14.671008,0.0,5.0,-0.029724515537877156,-0.02706867775956046,0.00265584,-0.29393945043893577,-0.2740706701245982,0.01986878,0.769429655515568,0.6865434829000515,-0.08288617,-0.000913795691816565,-0.0008643776185776486,4.942e-05,1.6152490595848201,1.585375749785801,-0.02987331,computed_from_action_before_after_weights,,10.000002,94.999999,5.0,PASS,,침체·유동성 스트레스 취약성을 만든 NVDA에 대해 TLT로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0253입니다. 정식 추천 기준은 미달해 검토 후보입니다.,취약성 완화 효과는 있으나 linked recommendation status가 REFERENCE_ONLY라서 정식 실행 추천이 아니라 실행 전 검토 후보로 유지합니다.,"TLT 조정은 침체·유동성 스트레스 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0253 감소; CVaR 0.27%p 개선; MDD 1.99%p 개선; stress 0.00%p 개선; Sharpe 0.03 악화,"FORMAL_ACTION 제외 사유: 기존 추천 gate 상태가 REFERENCE_ONLY입니다. stress/backtest, CVaR·MDD 안정성, 거래 제약 검증이 추가로 충족되어야 정식 추천으로 올릴 수 있습니다.",False,True,취약성 기여가 큰 보유자산이 확인되어 단순 추가 헷지보다 TRIM_AND_HEDGE가 우선입니다.,,"{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 19.671008, ""XOM"": 11.253036}","{""011200.KS"": 19.671008, ""207940.KS"": 19.671008, ""AVGO"": 10.062931, ""MSFT"": 19.671008, ""NVDA"": 14.671008, ""TLT"": 5.0, ""XOM"": 11.253036}"
