date,scenario_code,scenario_name,driver_rank,signal_name,signal_label,metric_type,driver_effect,contribution,raw_value,normalized_value,aligned_value,unit_score
2022-01-10,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,spy_ret_5d,SPY 5d return,ret_z,supporting,0.197856,-0.025538,-1.978562,1.978562,0.99464
2022-01-10,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.15,-0.011843,-2.456416,2.456416,1.0
2022-01-10,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,qqq_ret_5d,QQQ 5d return,ret_z,supporting,0.15,-0.0537,-2.969428,2.969428,1.0
2022-01-11,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,spy_ret_5d,SPY 5d return,ret_z,supporting,0.134758,-0.016333,-1.347575,1.347575,0.836894
2022-01-11,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,qqq_ret_5d,QQQ 5d return,ret_z,supporting,0.118492,-0.026862,-1.579891,1.579891,0.894973
2022-01-11,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.076484,-0.004726,-1.01979,1.01979,0.754948
2022-01-12,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,hyg_ret_5d,HYG 5d return,ret_z,offsetting,-0.060847,0.004647,0.811291,-0.811291,0.297177
2022-01-12,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,vix_level_z,VIX level,level_z,offsetting,-0.052446,17.620001,-0.349643,-0.349643,0.412589
2022-01-12,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,gld_ret_5d,GLD 5d return,ret_z,supporting,0.028236,0.009937,0.56472,0.56472,0.64118
2022-01-13,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.083574,20.309999,0.557158,0.557158,0.639289
2022-01-13,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,qqq_ret_5d,QQQ 5d return,ret_z,supporting,0.080166,-0.016562,-1.068879,1.068879,0.76722
2022-01-13,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,spy_ret_5d,SPY 5d return,ret_z,supporting,0.074883,-0.007287,-0.748829,0.748829,0.687207
2022-01-14,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,spy_ret_5d,SPY 5d return,ret_z,supporting,0.046047,-0.002939,-0.460469,0.460469,0.615117
2022-01-14,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,gld_ret_5d,GLD 5d return,ret_z,supporting,0.03193,0.011446,0.6386,0.6386,0.65965
2022-01-14,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,hyg_ret_5d,HYG 5d return,ret_z,offsetting,-0.030126,0.002562,0.401677,-0.401677,0.399581
2022-01-18,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.209188,22.790001,1.394583,1.394583,0.848646
2022-01-18,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.153847,-0.019377,-1.538471,1.538471,0.884618
2022-01-18,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,qqq_ret_5d,QQQ 5d return,ret_z,supporting,0.111118,-0.025151,-1.481571,1.481571,0.870393
2022-01-19,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.261093,23.85,1.740618,1.740618,0.935155
2022-01-19,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.2,-0.038318,-2.76262,2.76262,1.0
2022-01-19,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,qqq_ret_5d,QQQ 5d return,ret_z,supporting,0.15,-0.050127,-2.678809,2.678809,1.0
2022-01-20,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,25.59,2.304719,2.304719,1.0
2022-01-20,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.2,-0.051527,-3.543079,3.543079,1.0
2022-01-20,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.15,-0.012142,-2.45399,2.45399,1.0
2022-01-21,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,28.85,3.345237,3.345237,1.0
2022-01-21,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.2,-0.057155,-3.760426,3.760426,1.0
2022-01-21,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,qqq_ret_5d,QQQ 5d return,ret_z,supporting,0.15,-0.068765,-3.384599,3.384599,1.0
2022-01-24,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,29.9,3.574343,3.574343,1.0
2022-01-24,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.2,-0.053537,-3.388423,3.388423,1.0
2022-01-24,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,qqq_ret_5d,QQQ 5d return,ret_z,supporting,0.15,-0.070288,-3.336833,3.336833,1.0
2022-01-25,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,31.16,3.837302,3.837302,1.0
2022-01-25,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.2,-0.048238,-2.963996,2.963996,1.0
2022-01-25,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,qqq_ret_5d,QQQ 5d return,ret_z,supporting,0.15,-0.068655,-3.154407,3.154407,1.0
2022-01-26,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,31.959999,3.920167,3.920167,1.0
2022-01-26,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.2,-0.040664,-2.452611,2.452611,1.0
2022-01-26,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,qqq_ret_5d,QQQ 5d return,ret_z,supporting,0.15,-0.059785,-2.681663,2.681663,1.0
2022-01-27,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,30.49,3.327088,3.327088,1.0
2022-01-27,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.2,-0.034717,-2.070845,2.070845,1.0
2022-01-27,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.15,-0.011589,-2.219312,2.219312,1.0
2022-01-28,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,27.66,2.422565,2.422565,1.0
2022-01-28,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.126029,-0.008895,-1.680393,1.680393,0.920098
2022-01-28,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,gld_ret_5d,GLD 5d return,ret_z,offsetting,-0.06452,-0.023321,-1.290397,-1.290397,0.177401
2022-01-31,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.238438,24.83,1.589584,1.589584,0.897396
2022-01-31,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,offsetting,-0.116745,0.022895,1.167452,-1.167452,0.208137
2022-01-31,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.106879,-0.007615,-1.425056,1.425056,0.856264
2022-02-01,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,spy_ret_5d,SPY 5d return,ret_z,offsetting,-0.2,0.042535,2.254741,-2.254741,0.0
2022-02-01,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,qqq_ret_5d,QQQ 5d return,ret_z,offsetting,-0.15,0.059141,2.341556,-2.341556,0.0
2022-02-01,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,vix_level_z,VIX level,level_z,supporting,0.116709,21.959999,0.778062,0.778062,0.694516
2022-02-02,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,spy_ret_5d,SPY 5d return,ret_z,offsetting,-0.2,0.055309,2.921727,-2.921727,0.0
2022-02-02,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,qqq_ret_5d,QQQ 5d return,ret_z,offsetting,-0.15,0.06942,2.720656,-2.720656,0.0
2022-02-02,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,vix_level_z,VIX level,level_z,supporting,0.121624,22.09,0.810829,0.810829,0.702707
2022-02-03,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.215353,24.35,1.435689,1.435689,0.858922
2022-02-03,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,offsetting,-0.178354,0.035618,1.783541,-1.783541,0.054115
2022-02-03,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,qqq_ret_5d,QQQ 5d return,ret_z,offsetting,-0.100222,0.0365,1.336297,-1.336297,0.165926
2022-02-04,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.166607,23.219999,1.110715,1.110715,0.777679
2022-02-04,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.100704,-0.007171,-1.342718,1.342718,0.835679
2022-02-04,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,lqd_ret_5d,LQD 5d return,ret_z,supporting,0.095322,-0.015755,-1.906442,1.906442,0.97661
2022-02-07,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.150661,22.860001,1.004406,1.004406,0.751101
2022-02-07,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.113125,-0.008117,-1.508329,1.508329,0.877082
2022-02-07,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,lqd_ret_5d,LQD 5d return,ret_z,supporting,0.085987,-0.014413,-1.71975,1.71975,0.929937
2022-02-08,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.15,-0.0131,-2.418444,2.418444,1.0
2022-02-08,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,lqd_ret_5d,LQD 5d return,ret_z,supporting,0.1,-0.019729,-2.343783,2.343783,1.0
2022-02-08,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,vix_level_z,VIX level,level_z,supporting,0.090839,21.440001,0.605592,0.605592,0.651398
2022-02-09,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.127713,-0.009427,-1.70284,1.70284,0.92571
2022-02-09,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,lqd_ret_5d,LQD 5d return,ret_z,supporting,0.096008,-0.016518,-1.920164,1.920164,0.980041
2022-02-09,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,tlt_ret_5d,TLT 5d return,ret_z,offsetting,-0.077115,-0.026511,-1.542299,-1.542299,0.114425
2022-02-10,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.1937,23.91,1.291334,1.291334,0.822834
2022-02-10,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.15,-0.013674,-2.45815,2.45815,1.0
2022-02-10,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,lqd_ret_5d,LQD 5d return,ret_z,supporting,0.1,-0.022019,-2.548461,2.548461,1.0
2022-02-11,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,27.360001,2.24091,2.24091,1.0
2022-02-11,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.15,-0.01325,-2.336852,2.336852,1.0
2022-02-11,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,spy_ret_5d,SPY 5d return,ret_z,supporting,0.114794,-0.018364,-1.14794,1.14794,0.786985
2022-02-14,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,28.33,2.473367,2.473367,1.0
2022-02-14,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.15,-0.014215,-2.468891,2.468891,1.0
2022-02-14,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,spy_ret_5d,SPY 5d return,ret_z,supporting,0.114413,-0.018423,-1.144132,1.144132,0.786033
2022-02-15,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.257271,25.700001,1.715138,1.715138,0.928785
2022-02-15,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.145834,-0.01148,-1.944448,1.944448,0.986112
2022-02-15,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,lqd_ret_5d,LQD 5d return,ret_z,supporting,0.093384,-0.016772,-1.867677,1.867677,0.966919
2022-02-16,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.197573,24.290001,1.317154,1.317154,0.829288
2022-02-16,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.143278,-0.02391,-1.432783,1.432783,0.858196
2022-02-16,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.140139,-0.011182,-1.868525,1.868525,0.967131
2022-02-17,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,28.110001,2.33799,2.33799,1.0
2022-02-17,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.16042,-0.027286,-1.604203,1.604203,0.901051
2022-02-17,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,qqq_ret_5d,QQQ 5d return,ret_z,supporting,0.11779,-0.036214,-1.570536,1.570536,0.892634
2022-02-18,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,27.75,2.204423,2.204423,1.0
2022-02-18,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.088078,-0.014144,-0.880779,0.880779,0.720195
2022-02-18,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,qqq_ret_5d,QQQ 5d return,ret_z,supporting,0.055818,-0.015991,-0.744244,0.744244,0.686061
2022-02-22,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,28.809999,2.452339,2.452339,1.0
2022-02-22,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.127502,-0.021525,-1.275025,1.275025,0.818756
2022-02-22,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,qqq_ret_5d,QQQ 5d return,ret_z,supporting,0.089039,-0.02708,-1.187191,1.187191,0.796798
2022-02-23,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,31.02,2.986541,2.986541,1.0
2022-02-23,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.2,-0.054136,-3.023259,3.023259,1.0
2022-02-23,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,qqq_ret_5d,QQQ 5d return,ret_z,supporting,0.15,-0.075001,-3.104968,3.104968,1.0
2022-02-24,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,30.32,2.735754,2.735754,1.0
2022-02-24,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.2,-0.040976,-2.252634,2.252634,1.0
2022-02-24,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,qqq_ret_5d,QQQ 5d return,ret_z,supporting,0.134374,-0.043675,-1.791655,1.791655,0.947914
2022-02-25,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.298806,27.59,1.99204,1.99204,0.99801
2022-02-25,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,offsetting,-0.139258,0.010149,1.856777,-1.856777,0.035806
2022-02-25,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,gld_ret_5d,GLD 5d return,ret_z,offsetting,-0.013544,-0.003949,-0.270873,-0.270873,0.432282
2022-02-28,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,30.15,2.607982,2.607982,1.0
2022-02-28,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,offsetting,-0.128085,0.00941,1.707801,-1.707801,0.07305
2022-02-28,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,lqd_ret_5d,LQD 5d return,ret_z,offsetting,-0.058381,0.009055,1.167623,-1.167623,0.208094
2022-03-01,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,33.32,3.340651,3.340651,1.0
2022-03-01,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,offsetting,-0.120237,0.008901,1.603156,-1.603156,0.099211
2022-03-01,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,lqd_ret_5d,LQD 5d return,ret_z,offsetting,-0.085663,0.013819,1.713255,-1.713255,0.071686
2022-03-02,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,30.74,2.624054,2.624054,1.0
2022-03-02,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,offsetting,-0.190979,0.037777,1.909791,-1.909791,0.022552
2022-03-02,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,hyg_ret_5d,HYG 5d return,ret_z,offsetting,-0.15,0.013166,2.323352,-2.323352,0.0
2022-03-03,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,30.48,2.513125,2.513125,1.0
2022-03-03,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,offsetting,-0.081701,0.017301,0.817011,-0.817011,0.295747
2022-03-03,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,gld_ret_5d,GLD 5d return,ret_z,supporting,0.053606,0.020662,1.07212,1.07212,0.76803
2022-03-04,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,31.98,2.820969,2.820969,1.0
2022-03-04,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.114165,-0.009162,-1.522196,1.522196,0.880549
2022-03-04,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,gld_ret_5d,GLD 5d return,ret_z,supporting,0.1,0.040385,2.150221,2.150221,1.0
2022-03-07,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,36.450001,3.791912,3.791912,1.0
2022-03-07,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.2,-0.039393,-2.152466,2.152466,1.0
2022-03-07,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.15,-0.018509,-3.09986,3.09986,1.0
2022-03-08,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,35.130001,3.363576,3.363576,1.0
2022-03-08,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,supporting,0.173559,-0.031932,-1.735593,1.735593,0.933898
2022-03-08,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.15,-0.019247,-3.144542,3.144542,1.0
2022-03-09,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,32.450001,2.683632,2.683632,1.0
2022-03-09,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.15,-0.013441,-2.116279,2.116279,1.0
2022-03-09,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,spy_ret_5d,SPY 5d return,ret_z,supporting,0.130529,-0.023933,-1.305292,1.305292,0.826323
2022-03-10,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,30.23,2.155179,2.155179,1.0
2022-03-10,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.15,-0.018777,-2.951825,2.951825,1.0
2022-03-10,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,spy_ret_5d,SPY 5d return,ret_z,supporting,0.127332,-0.023479,-1.273322,1.273322,0.818331
2022-03-11,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,30.75,2.237697,2.237697,1.0
2022-03-11,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.15,-0.019506,-3.000048,3.000048,1.0
2022-03-11,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,spy_ret_5d,SPY 5d return,ret_z,supporting,0.149815,-0.027998,-1.498147,1.498147,0.874537
2022-03-14,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.3,31.77,2.422007,2.422007,1.0
2022-03-14,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.15,-0.022611,-3.413843,3.413843,1.0
2022-03-14,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,lqd_ret_5d,LQD 5d return,ret_z,supporting,0.1,-0.030293,-3.138589,3.138589,1.0
2022-03-15,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.296784,29.83,1.978562,1.978562,0.994641
2022-03-15,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,supporting,0.124983,-0.011774,-1.666439,1.666439,0.91661
2022-03-15,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,spy_ret_5d,SPY 5d return,ret_z,offsetting,-0.118016,0.023832,1.180155,-1.180155,0.204961
2022-03-16,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,vix_level_z,VIX level,level_z,supporting,0.195085,26.67,1.300566,1.300566,0.825141
2022-03-16,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,spy_ret_5d,SPY 5d return,ret_z,offsetting,-0.093567,0.019209,0.935667,-0.935667,0.266083
2022-03-16,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,gld_ret_5d,GLD 5d return,ret_z,offsetting,-0.084597,-0.031267,-1.691933,-1.691933,0.077017
2022-03-17,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,spy_ret_5d,SPY 5d return,ret_z,offsetting,-0.182837,0.036641,1.82837,-1.82837,0.042908
2022-03-17,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,vix_level_z,VIX level,level_z,supporting,0.162803,25.67,1.085352,1.085352,0.771338
2022-03-17,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,hyg_ret_5d,HYG 5d return,ret_z,offsetting,-0.113311,0.009078,1.510811,-1.510811,0.122297
2022-03-18,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,spy_ret_5d,SPY 5d return,ret_z,offsetting,-0.2,0.061492,3.081317,-3.081317,0.0
2022-03-18,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,offsetting,-0.15,0.01977,3.114564,-3.114564,0.0
2022-03-18,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,3,qqq_ret_5d,QQQ 5d return,ret_z,offsetting,-0.15,0.083508,3.141387,-3.141387,0.0
2022-03-21,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,1,spy_ret_5d,SPY 5d return,ret_z,offsetting,-0.2,0.068994,3.383936,-3.383936,0.0
2022-03-21,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,2,hyg_ret_5d,HYG 5d return,ret_z,offsetting,-0.15,0.020133,3.09235,-3.09235,0.0
